track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRLSBJQ128F14AE220,In Between 4th And 2nd Street,Emery,https://p.scdn.co/mp3-preview/7a395d55e93f3c7f5a5d8c94b78cc031dccb6470?cid=774b29d4f13844c495f206cafdad9c86,1aNFD9ePOPaV0wYjMaBBpV,"alternative, alternative_rock, indie_rock, hardcore, soundtrack, emo, post_hardcore",Rock,2010,32640,0.233,0.264,5,-15.493,1,0.042,0.966,0.949,0.126,0.68,102.116,1
TRLPNJT128F92E24E3,More and More,Captain Hollywood Project,https://p.scdn.co/mp3-preview/7c9c5f86dcc2a3bcee6104ac62c49f4394c13b9d?cid=774b29d4f13844c495f206cafdad9c86,00SP2898id3DCO6RWCpQm5,"dance, 90s, techno",,2013,215431,0.705,0.855,6,-4.226,1,0.204,0.0116,0.0,0.184,0.928,127.957,4
TRDXKHV128F422AD74,Silent Dance,My Dying Bride,https://p.scdn.co/mp3-preview/fdd54809b2f2f8c917bf28684f395a301ce7549b?cid=774b29d4f13844c495f206cafdad9c86,1K9E5EXY4AUr8rbVaWdUdW,"instrumental, death_metal, doom_metal, gothic_metal, gothic",,1992,133693,0.16,0.24,2,-10.592,0,0.0407,0.575,0.843,0.165,0.0321,131.41,5
TRAXHFV128F424DBE9,Lucky Pressure,Roni Size,https://p.scdn.co/mp3-preview/b63c0ed201bfbcbf78a105ec12f028a41179152a?cid=774b29d4f13844c495f206cafdad9c86,0bzlrR6NWwN6vlnxChPrIb,drum_and_bass,Electronic,2000,314040,0.473,0.816,6,-3.239,0,0.113,0.000355,0.0011,0.0574,0.316,174.915,4
TRELSMK128F934B610,The City In The Sea,The Ocean,https://p.scdn.co/mp3-preview/f8844b6ee77a2042a47a3aeb4b1978ec45a340c6?cid=774b29d4f13844c495f206cafdad9c86,178OkFH2V36BUyQDoQ3l05,"metalcore, progressive_metal, doom_metal",Metal,2006,452760,0.272,0.913,0,-5.127,1,0.0769,7.32e-06,0.2,0.0709,0.187,134.005,3
TRXIFGW128F930392B,Night By Night,Steely Dan,https://p.scdn.co/mp3-preview/20d206662610d90d72121b3d476bdc832efe36e9?cid=774b29d4f13844c495f206cafdad9c86,0cCr0oN9Ci3ot9fcxOCARU,"rock, jazz, classic_rock",,2009,220000,0.589,0.515,0,-12.492,1,0.0371,0.232,0.00688,0.26,0.969,155.636,4
TRVGVDP12903CE7F21,Long Live Mice in the Metro,Colleen,https://p.scdn.co/mp3-preview/cb46e2eb9a4801d0659fe9e78a330bda31de62dd?cid=774b29d4f13844c495f206cafdad9c86,4ZFdH9ZtKNbcT6fBhi9gaU,"ambient, experimental",Electronic,2003,170666,0.564,0.382,0,-11.762,0,0.0267,0.96,0.93,0.115,0.239,90.018,3
TRGSLNN128F422C0EC,Child Of Cimmeria,Kiuas,https://p.scdn.co/mp3-preview/9e25194cb661e29fef386fcf0ea3c5829704a49a?cid=774b29d4f13844c495f206cafdad9c86,1dK02ZH1XGKe2groSJwf5d,"melodic_death_metal, power_metal",,2006,66133,0.481,0.385,0,-12.44,0,0.03,0.0794,0.495,0.474,0.271,85.028,4
TRDRYFK128F429FA43,If It Wasn't For You,P.O.D.,https://p.scdn.co/mp3-preview/2e7568adc784eb324a2e11e1fe09b832532c4460?cid=774b29d4f13844c495f206cafdad9c86,2KkcsDKH4WoTo0WZkIyBi5,"rock, alternative, metal, nu_metal",,2005,218666,0.287,0.868,4,-4.968,0,0.061,0.000329,0.0,0.267,0.384,95.025,3
TRCGJBB128F422C6F2,A Pagan Storm,Wolfchant,https://p.scdn.co/mp3-preview/476485ea2cd872a81a1bb614e60ba6f193cde2fa?cid=774b29d4f13844c495f206cafdad9c86,3ugPUZV1K2EYFzQWJGmLP5,"black_metal, german",,2006,295880,0.362,0.905,8,-4.139,1,0.066,1.64e-06,0.736,0.0915,0.269,126.769,4
TRGPQIZ128F1465041,Peartree,Jonny Greenwood,https://p.scdn.co/mp3-preview/d38b0586f3590c8c590feee56177e124a7d2d900?cid=774b29d4f13844c495f206cafdad9c86,7d22GOyVegQaiDHpRaVVer,"jazz, experimental, soundtrack, psychedelic",,2003,186760,0.112,0.169,5,-18.678,1,0.0439,0.439,0.901,0.393,0.0346,75.441,1
TRXCSXF128F4268143,Embrace Me,Blood Stain Child,https://p.scdn.co/mp3-preview/532a91c196c7f3164a94ccbc7a598ca4c5339753?cid=774b29d4f13844c495f206cafdad9c86,2JHEwhUmDtmPiY3XW36Irx,"japanese, melodic_death_metal",,2005,297693,0.286,0.937,5,-5.036,0,0.0853,4.79e-05,0.748,0.127,0.0997,156.104,4
TROLJKM128E07911F2,Hopelessly Devoted To You,Olivia Newton-John,https://p.scdn.co/mp3-preview/d9acb592d73d71bdb7e8acdfef94bdf57ba172c6?cid=774b29d4f13844c495f206cafdad9c86,4ffryesggmTUgxvsD90msA,"female_vocalists, 80s, soundtrack, 70s, oldies, love",Pop,1992,187466,0.602,0.334,9,-12.449,1,0.0289,0.192,0.00136,0.224,0.424,110.276,3
TRXRKUD128F9310665,Story of My Life,One Direction,https://p.scdn.co/mp3-preview/e8cbef539a2a32def5e66968cc00769a4f523c1c?cid=774b29d4f13844c495f206cafdad9c86,0B0sl8U1AcmG4rbNdydN7P,"pop, british",Rap,2014,245493,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,4
TRRVXDM128F1472AC8,The Academy,Massive Attack,https://p.scdn.co/mp3-preview/3a27722e2c10c49b9df08a89685f12e676c6cfba?cid=774b29d4f13844c495f206cafdad9c86,1JG4mYo4bpIaDAm0ndq01N,"electronic, ambient, instrumental, chillout, soundtrack, trip_hop",,2005,102173,0.175,0.121,2,-19.764,0,0.0415,0.988,0.831,0.0761,0.0323,141.636,5
TRILJWS128F9337236,Words,Doves,https://p.scdn.co/mp3-preview/8638479c121c8e1a20f6d72614dfadc2f53cc43c?cid=774b29d4f13844c495f206cafdad9c86,08ZAlezUPXkqPCptD3JcZx,"rock, electronic, indie, punk, british, indie_pop, britpop, mellow",,2010,344120,0.449,0.939,8,-4.002,1,0.0305,0.0747,0.196,0.217,0.498,96.99,4
TRYOTXP128E07936F0,Point Of No Return,Hypocrisy,https://p.scdn.co/mp3-preview/f0dfcbdb88c91728afa2f1c8296950bfdca48a89?cid=774b29d4f13844c495f206cafdad9c86,4O73b8DbY3RGFun7OfKjU1,"death_metal, melodic_death_metal",,1996,235226,0.169,0.939,7,-8.306,0,0.127,1.08e-06,0.843,0.222,0.0728,112.842,1
TRLGPBD128F92E6EF6,Trail of Tears,Testament,https://p.scdn.co/mp3-preview/17d34c82f69c10599682e5cd97e55421f2259581?cid=774b29d4f13844c495f206cafdad9c86,2VKRR4VBiaWkEX2ib5DPBw,"metal, thrash_metal",,1994,366266,0.297,0.527,8,-9.265,0,0.0349,0.00336,0.00238,0.0895,0.351,122.899,4
TRPATTF128F9316B5F,Leila Came Around And We Watched A Video,Four Tet,https://p.scdn.co/mp3-preview/7e61b5dce909139a5f922507850b85edacbf1539?cid=774b29d4f13844c495f206cafdad9c86,057aGqwZUjNCLffChFTNrZ,"electronic, ambient, chillout, post_rock, idm",,2001,99466,0.297,0.242,9,-22.504,1,0.0701,0.83,0.949,0.137,0.0359,58.911,5
TRKXQGI128F146CC5A,On the Streets I Ran,Morrissey,https://p.scdn.co/mp3-preview/558cfbbdc9d3f4c612d204b4084bd3f09e900952?cid=774b29d4f13844c495f206cafdad9c86,0pBNW2QbPCKqPOMck8j9pO,"rock, alternative, indie, new_wave, britpop",Rock,2006,231293,0.5,0.935,8,-3.458,1,0.0308,0.00537,0.0,0.122,0.326,133.04,4
TREDAJV12903CDD706,Behold Judas,Hate Eternal,https://p.scdn.co/mp3-preview/fec42a5420e743797ed355f6fe8b0757bb3d16f5?cid=774b29d4f13844c495f206cafdad9c86,1nsU823TmgY5HNMUNH5qbq,"death_metal, grindcore",,2005,261506,0.175,0.962,1,-7.018,0,0.123,0.000165,0.757,0.253,0.0392,100.638,3
TRCRIYS12903CDE0CF,In My Dreams,Dark Funeral,https://p.scdn.co/mp3-preview/6e9be1500979d5e6f37282439cd62b99080f07be?cid=774b29d4f13844c495f206cafdad9c86,0dKFju3JZv5JLKPIUfINSJ,black_metal,,2009,386760,0.379,0.963,10,-4.609,0,0.0784,1.03e-06,0.844,0.278,0.053,125.047,4
TRXGAQU128F4255068,Israel,Miles Davis,https://p.scdn.co/mp3-preview/5b8d43183121a53c54e707fb4ddeedf94b872aa3?cid=774b29d4f13844c495f206cafdad9c86,00Kp4Mf3rRAtlnO1WyZfhI,"jazz, instrumental",Rock,2014,138081,0.373,0.455,0,-6.223,0,0.0421,0.761,1.64e-05,0.182,0.702,174.751,3
TRLKUND12903CF4541,Sweetness,Jimmy Eat World,https://p.scdn.co/mp3-preview/1a29a63880d0973c40fde4d75886f297783625bb?cid=774b29d4f13844c495f206cafdad9c86,0FDrjA0WPzNlyYpsbTdH2r,"rock, alternative, indie, alternative_rock, punk, indie_rock, punk_rock, emo",Metal,2001,220026,0.488,0.895,5,-4.375,1,0.0372,0.00343,0.0,0.295,0.655,135.225,4
TRJYKDM128F93078F0,Devil Town,Bright Eyes,https://p.scdn.co/mp3-preview/02c57b0cfc2eeaaf916f1a8eb7a752e29d2e4b13?cid=774b29d4f13844c495f206cafdad9c86,20Lo9M6nfdIAWrzPPV4yY0,"indie, emo, cover",Rock,2006,183240,0.197,0.53,5,-8.456,1,0.0404,0.164,7.4e-05,0.25,0.357,71.996,3
TRXLDJI128F4293B44,No Compromise,The Haunted,https://p.scdn.co/mp3-preview/f1803042f80b41cb733ae0175e90893c8e6584f7?cid=774b29d4f13844c495f206cafdad9c86,4dZMdlwABs451Lo5HBreKh,"death_metal, thrash_metal, melodic_death_metal",Metal,2004,224026,0.444,0.979,2,-5.22,1,0.0868,3.45e-06,0.575,0.0644,0.301,109.581,4
TRDSUGD128F92F0343,Korpens Saga,Finntroll,https://p.scdn.co/mp3-preview/a3e491718054c6946085315bdbe7fe5f611d479d?cid=774b29d4f13844c495f206cafdad9c86,1t8KYzobCU0uWq55AWJ9xT,black_metal,,2009,209053,0.367,0.973,2,-5.175,0,0.0499,1.72e-06,0.371,0.143,0.454,97.574,1
TRMRKSY12903CE1C08,Airtight,Max Graham,https://p.scdn.co/mp3-preview/3b93f5d6b6a780f4a7994123f703e26fd6b4b29b?cid=774b29d4f13844c495f206cafdad9c86,0riPXYyTGBXDh4wCTlIpcE,trance,,2000,656773,0.658,0.75,10,-11.25,0,0.0578,0.00249,0.875,0.35,0.27,133.988,4
TRXDFMN128F42963A9,"Alright, I Admit It... It Was A Whore House",The Number Twelve Looks Like You,https://p.scdn.co/mp3-preview/60ced8d5eb53000806ef0cef3937de9fa0ec7502?cid=774b29d4f13844c495f206cafdad9c86,3SsQMUyQ2tObASh4nyqsuV,grindcore,,2007,215653,0.34,0.945,1,-3.372,1,0.131,0.000267,0.00486,0.409,0.342,126.626,3
TRCYRWZ12903D00264,See No Evil,Television,https://p.scdn.co/mp3-preview/5b44d56cbe63a2377725bbe783a13f5b8d534863?cid=774b29d4f13844c495f206cafdad9c86,19Rl0reTVQsIm9ehyZGzZo,"rock, alternative_rock, punk, punk_rock, new_wave, american, post_punk, 70s",,1982,202360,0.251,0.803,0,-12.043,0,0.0942,0.219,0.897,0.297,0.537,77.74,4
TRVBUTQ128F427CFD9,Verrat,Equilibrium,https://p.scdn.co/mp3-preview/8cd45a81ac36f04ece50ebce142f7be40edd4377?cid=774b29d4f13844c495f206cafdad9c86,0upBRimN7DQ9WRGdMy295N,"metal, black_metal, german",Rock,2008,364613,0.231,0.988,7,-3.714,1,0.106,6.73e-06,0.881,0.646,0.0798,179.996,3
TRETFXH128F92C4078,French Inquisition,Bleeding Through,https://p.scdn.co/mp3-preview/03b6fa872a2930551f685e241cfbc8422d0fbcde?cid=774b29d4f13844c495f206cafdad9c86,0AGzx5pFaxnzE1aWtcOJXz,"metalcore, melodic_death_metal",Metal,2008,253173,0.249,0.917,11,-5.924,1,0.0876,1.59e-06,0.617,0.33,0.319,104.06,4
TRDYAND128F42375EE,Convergence,Jonny Greenwood,https://p.scdn.co/mp3-preview/44b6de9f5d86a6ed77d81e476eeedb53dc8ec488?cid=774b29d4f13844c495f206cafdad9c86,2WWq6hvZHy8sKDq5g4cwO4,"experimental, instrumental, avant_garde",,2003,266746,0.688,0.661,7,-10.539,1,0.226,0.000131,0.909,0.126,0.348,140.056,3
TRJFRRW128F931C249,The Big Sea,Funki Porcini,https://p.scdn.co/mp3-preview/aca88f6a734ef7a59346e0d0205dbeb5f1535eff?cid=774b29d4f13844c495f206cafdad9c86,0oFAqnjoCzpxLN3Ljbs4oQ,"electronic, chillout, trip_hop, downtempo, lounge",Electronic,2002,471026,0.231,0.378,5,-14.293,0,0.0343,0.0303,0.895,0.113,0.0589,82.778,4
TRGNUJQ128F428F2A2,I Sit On Acid (Soulwax remix),Lords of Acid,https://p.scdn.co/mp3-preview/27a0f9ceebbf81b7f29112082c54c1c968f29fd6?cid=774b29d4f13844c495f206cafdad9c86,1jZFlFukpJQKa7HKBapKtG,"electronic, industrial",Electronic,2017,179546,0.452,0.806,6,-2.001,1,0.0704,0.0276,0.0313,0.426,0.77,169.216,5
TRYDFUY128F4291006,Towering Flesh,Pig Destroyer,https://p.scdn.co/mp3-preview/8362e492f14cd4b368c3048d446a66295d2be378?cid=774b29d4f13844c495f206cafdad9c86,620GyQb4TdbzfrAIVvFLhg,grindcore,Metal,2004,214666,0.194,0.999,6,-1.669,0,0.187,6.17e-05,0.835,0.351,0.0334,141.439,4
TRGUNHT128F428CB75,Trojan Whore,Pig Destroyer,https://p.scdn.co/mp3-preview/babd9cef3085ca4d0d2f0e44756ee16591d5bff3?cid=774b29d4f13844c495f206cafdad9c86,6T4UueJb3O3WoVd8dO4yfG,grindcore,,2001,95093,0.267,0.999,10,-5.278,0,0.154,3.25e-06,0.0138,0.0684,0.105,125.126,1
TRXNKXC128F42317CE,Where Do Broken Hearts Go,Whitney Houston,https://p.scdn.co/mp3-preview/87d1e26bbc1e532f72571affdd71721fe9ad71ee?cid=774b29d4f13844c495f206cafdad9c86,2c2UHkhtpl26tw4JBxJsoR,"pop, female_vocalists, 80s, soul, rnb, love",,1985,277253,0.549,0.39,2,-12.195,1,0.03,0.587,0.0,0.0764,0.248,123.797,4
TRXRCGJ128F93293A8,Problem Me,Modwheelmood,https://p.scdn.co/mp3-preview/25915069a4a645e8b8fa167370bd93a085f227b0?cid=774b29d4f13844c495f206cafdad9c86,48KYO9xmz2nKAea3yTbsmA,"electronic, alternative, industrial",Electronic,2009,263040,0.483,0.622,0,-10.612,1,0.0367,0.126,0.778,0.109,0.0668,170.011,1
TRLLSKV128F934AB92,You're the Only Woman,Ambrosia,https://p.scdn.co/mp3-preview/15110012836da6cd37d88d7a0eb0f9292a5fe80e?cid=774b29d4f13844c495f206cafdad9c86,0ht2n6IHCF0qXIewRfBxSF,"jazz, 70s",,2014,256880,0.679,0.453,11,-10.818,1,0.0306,0.44,0.0,0.432,0.868,105.243,4
TRLJGIE128F93307AE,You Light Up My Life,LeAnn Rimes,https://p.scdn.co/mp3-preview/5f277c820f26e83f007fd3e12491ac6ac3f1e09a?cid=774b29d4f13844c495f206cafdad9c86,05NgW9vpvEdfPxG7A0odVK,"female_vocalists, country",,1997,217533,0.347,0.4,3,-7.359,1,0.0273,0.63,0.0,0.122,0.108,77.987,3
TRHCCLO12903CFF151,Going Up The Country,"Kitty, Daisy & Lewis",https://p.scdn.co/mp3-preview/c427936e404c8c5353754d97b6cbc4fb3b739552?cid=774b29d4f13844c495f206cafdad9c86,0JizNDs5C3u3LrX7R9cAGf,country,Rock,2008,198986,0.787,0.627,11,-5.995,1,0.0895,0.636,7.34e-06,0.151,0.908,88.654,4
TRAJGWU128F4278948,Mutatis Mutandis,Mudvayne,https://p.scdn.co/mp3-preview/436fda7ac485ceef80643d487bff8902e948c494?cid=774b29d4f13844c495f206cafdad9c86,4NtkM21zL2O7IGp21DUzcp,"metal, industrial, nu_metal",Metal,2000,104133,0.19,0.59,7,-14.195,1,0.134,0.000136,0.0264,0.479,0.156,64.223,5
TRVLDLJ12903CA84A2,World Shut Your Mouth,Julian Cope,https://p.scdn.co/mp3-preview/6d54f36ad5f8ce2d63dbf2fc9af7c73b9b74bc18?cid=774b29d4f13844c495f206cafdad9c86,0M2FhvRI9a5mVq81N9CcKk,"rock, 80s, new_wave, post_punk",,2009,212626,0.65,0.816,9,-7.131,0,0.0604,0.021,0.0,0.338,0.744,126.268,4
TRHQNAI12903CEB500,Leaving Earth (Thermostatic remix),Code 64,https://p.scdn.co/mp3-preview/838e93441dc92dba34cb55e5a5c46a6961f7766e?cid=774b29d4f13844c495f206cafdad9c86,1spttxsd6doyWOkgo4d9PY,synthpop,Electronic,2005,275760,0.323,0.959,0,-3.559,1,0.288,0.0101,0.00179,0.0716,0.329,182.176,5
TRHDLRP12903CD9B23,Black Mask,Cabaret Voltaire,https://p.scdn.co/mp3-preview/143ddb8c8f55ff03cea33cf762ffc13d00111276?cid=774b29d4f13844c495f206cafdad9c86,13xPsTrBgGHrwJ90X1KXax,"electronic, 80s, industrial, post_punk, avant_garde",,1981,199160,0.724,0.644,5,-14.27,0,0.0731,0.118,0.163,0.621,0.447,132.529,4
TRSXCES12903CDCFEB,Displacement,Atheist,https://p.scdn.co/mp3-preview/484136f15299aac565c04ef966bccc4d7b3df413?cid=774b29d4f13844c495f206cafdad9c86,1aoXAvZ87kbh5ajK5hyFYf,"instrumental, death_metal, noise",,1993,85146,0.168,0.469,0,-12.107,1,0.0386,0.0255,0.796,0.159,0.186,76.208,3
TRPMIXZ128E0781F0C,Brace Yourself Jason,µ-Ziq,https://p.scdn.co/mp3-preview/08d489e2b2827f41c3d4055a73740850069e94a8?cid=774b29d4f13844c495f206cafdad9c86,4Z8jptUDjJDuxBf0pSOvSi,"electronic, electro, idm",Electronic,1997,382373,0.546,0.734,7,-8.808,1,0.0343,0.127,0.932,0.0501,0.447,145.867,4
TRSRTZN128F4296761,Ergot,Big Black,https://p.scdn.co/mp3-preview/ccb3bc9f6f3d21ea763ceecd57004961e6efedda?cid=774b29d4f13844c495f206cafdad9c86,2AJOsqlViAtSFY3e3hP2NQ,"hardcore, post_punk, noise",,1987,147800,0.366,0.882,9,-13.575,0,0.0497,0.00665,0.861,0.171,0.306,106.779,5
TRUURDA128F934B490,Acolyte,Delphic,https://p.scdn.co/mp3-preview/1ce00d3fbdc0e814a6d908f0986cb597c7f25deb?cid=774b29d4f13844c495f206cafdad9c86,0tDQlbai118vuyC1p59YYn,"electronic, instrumental, chillout, psychedelic",,2010,531306,0.417,0.964,9,-5.251,0,0.0408,0.000632,0.663,0.0921,0.232,133.971,4
TRFZIFR128F429C4FB,Hard to Find,The National,https://p.scdn.co/mp3-preview/b2f1a519cc677cc77c3c09363ad6ecbba5d5121c?cid=774b29d4f13844c495f206cafdad9c86,0YWGfHR36uvQwbOUvMhJuz,"indie_rock, mellow, chill",Rock,2013,253454,0.457,0.515,8,-12.015,1,0.0318,0.791,0.00491,0.0976,0.102,113.921,5
TRXDXFG128F92DA173,Out of Control,Rancid,https://p.scdn.co/mp3-preview/8c1cf2cdb9133641f89df0dd62c27619b51aaa6b?cid=774b29d4f13844c495f206cafdad9c86,222QjCy1J61yGTckG8U1iW,"punk, punk_rock",Metal,2003,101413,0.57,0.986,1,-2.14,1,0.0585,0.000813,0.0,0.0618,0.627,136.313,4
TRRKZAB128F425E040,Almost Seems (Too Late To Turn),Clannad,https://p.scdn.co/mp3-preview/e9caa6bbbff1bf3c124db6a9cd7bfddac37f6cd5?cid=774b29d4f13844c495f206cafdad9c86,05KWabgi2i4NrnuATNtP6y,new_age,Folk,1989,289306,0.434,0.202,1,-20.019,0,0.0325,0.592,0.186,0.0808,0.0378,76.299,3
TRXFPSZ128F4230D39,Forever Autumn,Lake of Tears,https://p.scdn.co/mp3-preview/b75f912bda8d954fec555044118f7bf847cb7800?cid=774b29d4f13844c495f206cafdad9c86,25ykJCxksOh2mWWOF7hCOM,"doom_metal, gothic_metal",,1999,355933,0.664,0.472,10,-9.914,1,0.0273,0.342,0.00162,0.121,0.172,115.818,4
TRUPZBO12903CF85E8,Pumpkin,Tricky,https://p.scdn.co/mp3-preview/97fc5d5cb0e998b2939a072fdbfdff7d936a1cf4?cid=774b29d4f13844c495f206cafdad9c86,0hjgCRDKm8deLSqgwimJAq,"electronic, female_vocalists, chillout, trip_hop, downtempo",,1995,270698,0.596,0.279,1,-14.207,1,0.0324,0.117,0.52,0.13,0.148,153.544,3
TRSFFCG128F14698EC,Aleph 1,Photek,https://p.scdn.co/mp3-preview/eaaa8768d46c14e5820ec3fc1accadc875d1ca34?cid=774b29d4f13844c495f206cafdad9c86,3P6a9hmv1uDMXzjOBZoIlr,"electronic, idm, drum_and_bass",Electronic,1997,522666,0.643,0.879,2,-5.693,1,0.0659,0.0253,0.769,0.41,0.13,172.118,4
TRNEQST12903CE4665,Breeding Violence,Whitechapel,https://p.scdn.co/mp3-preview/d332c1647c380769a35b9c5eb88443df58b2f8d4?cid=774b29d4f13844c495f206cafdad9c86,1uguvQUPOvewNtfYVJi211,"death_metal, grindcore",,2010,199586,0.522,0.992,5,-4.748,0,0.134,0.000615,0.00267,0.124,0.251,127.572,5
TRYDQTZ128F9301C47,Angel of the Morning,Juice Newton,https://p.scdn.co/mp3-preview/73ef3194444e75fd48caeb920fe01b85ca702a31?cid=774b29d4f13844c495f206cafdad9c86,00LwZuLa7xf2TgCyRCtW9x,"female_vocalists, 80s, country",,2011,255120,0.431,0.504,7,-6.498,1,0.0262,0.336,5.71e-05,0.242,0.24,149.728,4
TRHHAHY128F92FF697,Left Blank,Autechre,https://p.scdn.co/mp3-preview/51aa210857819f17fb802613bd619ebcc9b5f699?cid=774b29d4f13844c495f206cafdad9c86,5rUy8K8zM2kcBvvxqW8TCh,"idm, avant_garde",,1999,400266,0.738,0.704,11,-12.475,0,0.0676,0.0124,0.866,0.0678,0.159,137.023,3
TRIQTRS128F42631A5,We Can Dance,Caravan Palace,https://p.scdn.co/mp3-preview/1b48a6b85ae28f1b5f6b411499f258c9ce7f6d6b?cid=774b29d4f13844c495f206cafdad9c86,0ZAJtvlnfUySPppMT2GsgL,"jazz, electro",,2008,263066,0.676,0.804,2,-4.398,1,0.102,0.1,0.0,0.622,0.585,118.014,4
TRDTVYG128F4241796,Be Mine Tonight,Blackmore's Night,https://p.scdn.co/mp3-preview/4e0361cc55ce51a798df99c040a7aa11d1b4f88c?cid=774b29d4f13844c495f206cafdad9c86,03CEF6o0EnM3iM9Oy1Txw7,"female_vocalists, folk, guitar",,2006,170773,0.417,0.536,0,-7.144,1,0.0255,0.285,1.37e-05,0.309,0.568,178.842,3
TRVARYJ12903CB4781,The Rape and Pillage of Spisville,Salt The Wound,https://p.scdn.co/mp3-preview/caa8b079417b9dedce69e6ffd33c39d5822e54f6?cid=774b29d4f13844c495f206cafdad9c86,4KMtyVSXDevGbKC6AtNESI,grindcore,,2008,200320,0.306,0.874,6,-9.149,1,0.162,0.000951,1.03e-05,0.124,0.314,112.924,4
TROSCLM128F92F1205,Henry,Peace Orchestra,https://p.scdn.co/mp3-preview/162561b37fe049ed2741ac544914782574ef82b6?cid=774b29d4f13844c495f206cafdad9c86,2PDPK4eYpvA0vq0Oyoqi8H,"ambient, chillout, trip_hop, downtempo, lounge",Rock,1999,365546,0.425,0.541,11,-11.984,0,0.0817,0.04,0.489,0.175,0.0848,151.747,5
TRLJLFC12903CEAC9C,Colony 5,Colony 5,https://p.scdn.co/mp3-preview/2085b4c17ea343444f891743a82b09d75fade9ab?cid=774b29d4f13844c495f206cafdad9c86,4CiWBoqRScBNIuc7mtqM1J,synthpop,,2002,235000,0.522,0.974,6,-7.194,0,0.0396,0.00216,0.281,0.0926,0.907,140.01,4
TRYBOIV128F9339796,Locomotive,Miksha,https://p.scdn.co/mp3-preview/4691a761997ded00ce336e5871cd5bb4b02246e8?cid=774b29d4f13844c495f206cafdad9c86,7jGwPt7fbKu4QFibYvLJtM,metal,,2005,215016,0.192,0.93,0,-3.353,1,0.121,1.65e-05,0.0,0.591,0.21,97.122,3
TRAPAHG128F42A109B,Dancing December,Katatonia,https://p.scdn.co/mp3-preview/06664ef9402835b9788574a01c56da9544b08337?cid=774b29d4f13844c495f206cafdad9c86,02gFGz8XDvV5cm8cZZVkfx,"instrumental, death_metal, doom_metal",,1993,138533,0.237,0.637,9,-10.694,0,0.0505,0.0183,0.844,0.252,0.549,181.757,4
TRWKASW12903D00493,Postcard From 1952,Explosions in the Sky,https://p.scdn.co/mp3-preview/41cf17df24e93c0bea47a0712f6eeae4d3dc5a66?cid=774b29d4f13844c495f206cafdad9c86,2h5vYbtbVw2d5Q4wswJgK2,"ambient, experimental, instrumental, post_rock",,2011,426573,0.32,0.522,10,-11.705,1,0.0415,0.00127,0.693,0.138,0.0712,118.005,3
TRGPAAI128F4276888,Beautiful And Strange,Mudvayne,https://p.scdn.co/mp3-preview/7c6bac0e372f709eab96ad81c96c641528584fa6?cid=774b29d4f13844c495f206cafdad9c86,2fsL0tTdpSQnktNRUwRTiK,"progressive_metal, nu_metal",,2009,303066,0.525,0.9,1,-5.391,1,0.0541,0.000151,0.00123,0.168,0.303,99.856,4
TRXXPDN12903CF367A,Amapola,Andrea Bocelli,https://p.scdn.co/mp3-preview/1456948f9ee74035f8cac348afef2af55a69d264?cid=774b29d4f13844c495f206cafdad9c86,0L85NQzsZIRu0HvjbjPrxr,classical,,2006,222153,0.22,0.32,10,-7.159,1,0.0331,0.928,7.52e-06,0.339,0.0769,108.006,5
TRTJMLU12903CA6B32,The Constant,I Blame Coco,https://p.scdn.co/mp3-preview/7b19faaddce53064920c496cc97eab50672e8cd4?cid=774b29d4f13844c495f206cafdad9c86,3MqNJ50O6LsUxRYo16csbE,"alternative, pop, female_vocalists, british, new_wave, synthpop",,2010,211506,0.678,0.79,8,-4.858,1,0.0548,0.00489,0.0,0.0975,0.676,126.174,4
TRPEZXS128F4222734,Telling Them,Starsailor,https://p.scdn.co/mp3-preview/421f47beca859e3afb300312ce24531739f27dc3?cid=774b29d4f13844c495f206cafdad9c86,3qIGySk6EWnpaYuWg8F0GR,"rock, alternative, indie, indie_rock, downtempo, britpop",,2003,291226,0.211,0.622,0,-6.209,0,0.0321,0.0126,0.000305,0.101,0.43,150.727,3
TRPYMYK128F932E4E9,Carry Me Ohio,Sun Kil Moon,https://p.scdn.co/mp3-preview/b37a72cda577ba13302817fd40b705dcae11af85?cid=774b29d4f13844c495f206cafdad9c86,4VMCjoSIEVuOomdtrNBnqt,"indie, folk, singer_songwriter, chillout, beautiful, 00s",,2007,381040,0.594,0.51,6,-8.843,1,0.0233,0.312,0.0572,0.113,0.531,97.347,4
TRHBSQU128F92E7CD7,Tonyage,Descendents,https://p.scdn.co/mp3-preview/1a9f919f5974a7020b843bb51ea0073bdce292dd?cid=774b29d4f13844c495f206cafdad9c86,19RNHo8De2khQEtovyxUdF,"punk, hardcore, punk_rock",,1988,56373,0.33,0.838,1,-10.67,1,0.077,4.74e-06,0.00864,0.107,0.914,126.327,3
TRHQJRS12903CBFD4F,Rebel's Hop,Bob Marley & The Wailers,https://p.scdn.co/mp3-preview/8a0ca739d17017f1a4a7b89ce4ff088f740a0399?cid=774b29d4f13844c495f206cafdad9c86,04eRUF5CttAmow4InxUYWd,reggae,,2012,160080,0.877,0.504,7,-9.029,1,0.118,0.145,0.000529,0.0907,0.878,111.714,4
